"Table","PhysicalName","LogicalDatabase","Connection","Field","TypeCode","TypeLabel","KeyType","Size","IsComposite","Nullable"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","Compte_payeur","2","texte","0","6","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","Code_produit","2","texte","0","2","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","Code_validation_facture","2","texte","0","1","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","date_depart","14","date","0","8","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","Recepisse","2","texte","0","8","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","Numero_bdx_groupage","2","texte","0","20","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","Cle_facturation_client","","","2","","yes",""
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","cle_facturation_arrivage","","","2","","yes",""
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","seconde_presentation","37","booleen","0","1","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","0","8","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","IDHistorique","25","entier 8 octets","2","8","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","releve","37","booleen","0","1","no","0"
"Facture_temp","Facture_temp","Facture_temp","_127_0_0_1_Opentrans","date_bdx_arrivage","14","date","0","8","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","IDTemp_liste_pos","24","id auto 8 octets","1","8","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","cle_unique_agence","2","texte","0","24","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Compte_payeur","2","texte","0","6","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Nom_expediteur","2","texte","0","35","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Nom_destinataire","2","texte","0","35","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Pays_des","2","texte","0","3","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Code_postal_des","2","texte","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Ville_des","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Nb_pos","26","entier 4 octets","0","4","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Colis","26","entier 4 octets","0","4","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Poids","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","cremb","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Valeur_declaree","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Taxe_additionnelle","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Montant_transport","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Nom_payeur","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","date_depart","14","date","0","8","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Port","3","entier 2 octets","0","2","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Recepisse","2","texte","0","8","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Code_produit","2","texte","0","2","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Compte_payeurdate_departRecepisse","","","2","","yes",""
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Adherent_livreur","2","texte","2","6","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Indice_bdx_groupage","9","","0","2","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Numero_bdx_groupage","2","texte","0","20","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","date_bordereau_groupage","14","date","0","8","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Date_imperative_liv","14","date","0","8","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","IDType_Consigne","25","entier 8 octets","0","8","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Quantite_consigne","9","","0","2","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Instruction1","2","texte","0","35","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Instruction2","2","texte","0","35","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Adherent_livreurdate_departRecepisse","","","2","","yes",""
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","code_tva","2","texte","0","2","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","montant_tva","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Quantite_taxable","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Ad1_des","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Ad2_des","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Ad3_des","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","ad1_exp","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","ad2_exp","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","ad3_exp","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","code_postale_exp","2","texte","0","5","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","ville_exp","2","texte","0","50","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","code_Plateforme1","2","texte","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","code_Plateforme2","2","texte","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Nb_colis","26","entier 4 octets","0","4","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Tot_poids","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Tot_poids_1000","17","monetaire","0","10","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","Compte_reception_edi","2","texte","0","6","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","code_incoterm","2","texte","0","3","no","0"
"Temp_liste_pos","Temp_liste_pos","Temp_liste_pos","","commande","2","texte","0","250","no","0"
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","IDTemp_tournee","24","id auto 8 octets","1","8","no","0"
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","code_tourn�e","2","texte","0","10","no","0"
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","date_tournee","14","date","0","8","no","0"
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","Indice","9","","0","2","no","0"
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","0","8","no","0"
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","Page","9","","0","2","no","0"
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","code_tourn�ePageIndice","","","2","","yes",""
"Temp_tournee","Temp_tournee","Temp_tournee","_127_0_0_1_Opentrans","IDChauffeur","25","entier 8 octets","2","8","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","IDTemp_sst","24","id auto 8 octets","1","8","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","1","8","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","AA","2","texte","0","2","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","MM","2","texte","0","2","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","dept","2","texte","0","2","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Code_Pays","2","texte","0","3","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Nb_pos","26","entier 4 octets","0","4","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Nb_colis","26","entier 4 octets","0","4","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Poids","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Traction_plateforme","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Paq_plateforme","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","montant_sst","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Montant_total_periode","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Montant_total_sst_periode","17","monetaire","0","10","no","0 0 0 0 0 0 0 0 0 0 0 0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Montant_total_general","17","monetaire","0","10","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Montant_total_sst_general","17","monetaire","0","10","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Nb_pos_remis","5","entier 4 octets","0","4","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Nb_colis_remis","5","entier 4 octets","0","4","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Poids_remis","17","monetaire","0","10","no","0"
"Temp_sst","Temp_sst","Temp_sst","_127_0_0_1_Opentrans","Montant_remis","17","monetaire","0","10","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","IDEntCompta","24","id auto 8 octets","1","8","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","Numero_de_serie","2","texte","2","20","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","Numero_facture","2","texte","0","12","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","Num_compte_client","2","texte","0","10","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","Nom_client","2","texte","0","50","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","f_a","2","texte","0","1","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","date_facture","14","date","0","8","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","Date_echeance","14","date","0","8","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","Montant_facture","17","monetaire","0","10","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","0","8","no","0"
"EntCompta","EntCompta","EntCompta","_127_0_0_1_Opentrans","IDFacture_Entete","25","entier 8 octets","0","8","no","0"
"Detcompta","Detcompta","Detcompta","_127_0_0_1_Opentrans","IDDetcompta","24","id auto 8 octets","1","8","no","0"
"Detcompta","Detcompta","Detcompta","_127_0_0_1_Opentrans","IDEntCompta","25","entier 8 octets","2","8","no","0"
"Detcompta","Detcompta","Detcompta","_127_0_0_1_Opentrans","Numero_compte","2","texte","0","10","no","0"
"Detcompta","Detcompta","Detcompta","_127_0_0_1_Opentrans","libelle_compte","2","texte","0","50","no","0"
"Detcompta","Detcompta","Detcompta","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"Detcompta","Detcompta","Detcompta","_127_0_0_1_Opentrans","b_tva","37","booleen","0","1","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","IDListefacturation","24","id auto 8 octets","1","8","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","Numero_facture","2","texte","0","12","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","Num_compte_client","2","texte","2","10","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","Nom_client","2","texte","0","50","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","f_a","2","texte","0","1","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","date_facture","14","date","2","8","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","Date_echeance","14","date","0","8","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","Montant_facture","17","monetaire","0","10","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","montant_tva","17","monetaire","0","10","no","0"
"ListeFacturation","ListeFacturation","EntCompta1","_127_0_0_1_Opentrans","Montant_HT","17","monetaire","0","10","no","0"
"GestionNumfac","GestionNumfac","GestionNumfac","_127_0_0_1_Opentrans","IDGestionNumfac","24","id auto 8 octets","1","8","no","0"
"GestionNumfac","GestionNumfac","GestionNumfac","_127_0_0_1_Opentrans","AA","2","texte","0","2","no","0"
"GestionNumfac","GestionNumfac","GestionNumfac","_127_0_0_1_Opentrans","MM","2","texte","0","2","no","0"
"GestionNumfac","GestionNumfac","GestionNumfac","_127_0_0_1_Opentrans","Numfac","9","","0","2","no","0"
"GestionNumfac","GestionNumfac","GestionNumfac","_127_0_0_1_Opentrans","Numfac_sauv","9","","0","2","no","0"
"GestionNumfac","GestionNumfac","GestionNumfac","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","0","24","no","0"
"GestionNumfac","GestionNumfac","GestionNumfac","_127_0_0_1_Opentrans","OptimCleComp_1","","","2","","yes",""
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","IDFac","24","id auto 8 octets","1","8","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","date_facture","14","date","0","8","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","Compte_payeur","2","texte","0","6","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","Libelle","29","memo/texte long","0","8","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","Code_validation","2","texte","2","1","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","Numero_facture","2","texte","0","12","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","code_tva","2","texte","0","2","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","code_produit","2","texte","0","2","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","OptimCleComp_1","","","2","","yes",""
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","cle_unique_agenceCode_validation","","","2","","yes",""
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","IDFacture_Entete","25","entier 8 octets","2","8","no","0"
"FacDiv","FacDiv","Facdic","_127_0_0_1_Opentrans","Mise_a_jour_stat","37","booleen","2","1","no","0"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","IDEdiCli","24","id auto 8 octets","1","8","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","2","8","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","Code_produit","2","texte","0","2","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","Sel_qte_taxable","3","entier 2 octets","0","2","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","Numero_de_serie","2","texte","2","20","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","Regime_En_Reception","2","texte","0","1","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","Compte_de_facturation","2","texte","0","17","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","Code_produit_emetteur","2","texte","0","3","no","1"
"EdiCli","EdiCli","EdiCli","_127_0_0_1_Opentrans","Compte_de_facturation_emis","2","texte","0","17","no","1"
"Temp_export_facture","Temp_export_facture","Temp_export_facture","_127_0_0_1_Opentrans","IDTemp_export_facture","24","id auto 8 octets","1","8","no","1"
"Temp_export_facture","Temp_export_facture","Temp_export_facture","_127_0_0_1_Opentrans","idclient","27","entier 8 octets","2","8","no","1"
"Temp_export_facture","Temp_export_facture","Temp_export_facture","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","0","8","no","1"
"Temp_export_facture","Temp_export_facture","Temp_export_facture","_127_0_0_1_Opentrans","IDAvoir","25","entier 8 octets","0","8","no","1"
"Temp_export_facture","Temp_export_facture","Temp_export_facture","_127_0_0_1_Opentrans","IDFac","25","entier 8 octets","0","8","no","1"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","IDExpedition","24","id auto 8 octets","1","8","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Recepisse","2","texte","2","8","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Type_expedition","3","entier 2 octets","0","2","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Port","3","entier 2 octets","0","2","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Code_expediteur","2","texte","0","6","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Nom_expediteur","2","texte","0","35","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Adresse1_exp","2","texte","0","35","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Adresse2_exp","2","texte","0","35","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Adresse3_exp","2","texte","0","35","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Pays_exp","2","texte","0","3","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Code_postal_exp","2","texte","0","10","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","ville_exp","2","texte","0","50","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Nom_destinataire","2","texte","0","35","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Adresse1_des","2","texte","0","35","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Adresse2_des","2","texte","0","35","no","0"
"ExpedSupprimee","ExpedSupprimee","ExpedSupprimee","_127_0_0_1_Opentrans","Adresse3_des","2","texte","0","35","no","0"
